n,1000,2000,3000,4000,5000,10000,20000,30000,40000,50000
cl_shallow,0.015403196391414409,0.003302151701003564,-0.01392223788486302,-0.013505930161728408,-0.013488235353028677,-0.008355328126029127,-0.012175885037077339,-0.010684668671230302,-0.010222079581961196,-0.01432101375279915
cl_deep,0.10551156901796566,0.058330692654853245,0.03218114945869199,0.030588953063002133,0.02973738811638038,0.011254327397243191,0.006380744018623208,0.0069119745450302306,-0.0011519170251184097,0.0004420796456944265
