n,1000,2000,3000,4000,5000,10000,20000,30000,40000,50000
cl_shallow,1.3519294897321061,0.8557246902053435,0.8489904543368507,0.8455414467779466,0.8626887159578386,0.8413350688623397,0.8101206432088675,0.8277089626305294,0.8189038209487609,0.8321021137538116
cl_deep,0,0,0,0,0,0,0,0,0,0
