n,1000,2000,3000,4000,5000,10000,20000,30000,40000,50000
cl_shallow,1.427454496723694,0.6952499455486791,0.6954827321528276,0.6693743157340666,0.6864501702283783,0.6629342187830981,0.6799577555043738,0.6706686000339572,0.6661148137617915,0.6505089437068398
cl_deep,0,0,0,0,0,0,0,0,0,0
