n,1000,2000,3000,4000,5000,10000,20000,30000,40000,50000
cl_shallow,1.4665546926170863,0.8486934546312853,0.8343696275017373,0.8514197882275367,0.8489758067303345,0.8213084533292248,0.8180622120701133,0.8201584721003188,0.8122424672106469,0.8116808411119965
cl_deep,0,0,0,0,0,0,0,0,0,0
