n,1000,2000,3000,4000,5000,10000,20000,30000,40000,50000
cl_shallow,1.5997075270344403,0.7675740414978197,0.6644065033968135,0.6380156066776953,0.6306442819108616,0.6330962767880576,0.6217214873749771,0.6238229724033351,0.620131462585923,0.6331112607358347
cl_deep,0,0,0,0,0,0,0,0,0,0
