n,1000,2000,3000,4000,5000,10000,20000,30000,40000,50000
cl_shallow,1.373551719291361,0.77586305878552,0.723248606230811,0.7125133243620697,0.7169835881797213,0.6916371981347855,0.6953538844233383,0.6755375856162597,0.6774332511546245,0.6771483178587077
cl_deep,0,0,0,0,0,0,0,0,0,0
