Dimension,20,30,40,50,60,70,80,90,100,110
cl_shallow,0.4551924687723378,0.5147518019783887,0.5621573815048516,0.6956319400289009,0.6879491352056673,0.8111519653188066,0.8241199969131859,0.917600299146096,0.8940301406142289,0.9076440134534269
cl_deep,0,0,0,0,0,0,0,0,0,0
