Mask Percentage,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9
cl,0.6873661641176343,0.6771515266645193,0.68439218122886,0.6688416819122162,0.665176521642108,0.6783091259718607,0.6722562645440768,0.6709071643414609,0.7104398473563542
