Noise Sigma,0.01,0.1,0.3,0.5,0.8,0.9,1,1.1,1.3,1.5,2,3
ae,0.3727271157125002,0.40799023806281354,0.0746825766055475,0.07659115490798762,0.13812410294298827,0.08634843923167279,0.09071908752166236,0.1135687484418566,0.13744790367158422,0.1277926107201851,0.09923975614783631,0.04979217211321374
cl,0.07376461826857188,0.06426081975501996,0.03502589053807997,0.011406565319031392,0.0034007912503132287,0.005115899992230388,0.0067380944169783685,0.008499620684886078,0.007917698404362516,0.007022871418824739,0.005091457305214653,0.0027896261396292976
