Dimension,20,30,40,50,60,70,80,90,100,110
cl_shallow,0.6158766235816645,0.6758107446956217,0.7898813491081931,0.7627530172002096,0.8055120820218918,0.8736439437850938,0.9233025229529459,0.9263776577190904,0.9598374178963688,0.9821129029532734
cl_deep,0,0,0,0,0,0,0,0,0,0
