Dimension,20,30,40,50,60,70,80,90,100,110
cl_shallow,0.008636957667486289,0.006957145802820808,0.015814010125406952,0.015292290618433901,0.014568638509654286,0.015749870932303178,0.021393614376170822,0.018894693201986668,0.011997932733097794,0.023222112662338867
cl_deep,0.020176276407710914,0.0008080435714481471,0.013396200978654127,0.008740622955463129,0.004029930299124795,0.0050119648597959365,0.016024302263721424,0.014239588535352565,0.004780435230681279,0.010160672074632227
