Mask Percentage,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9
cl,0.01563629584306847,0.016270742076165856,0.014832932578545233,0.01413983058643764,0.014747275168352503,0.015202813821934558,0.015155238420236139,0.014486387084475028,0.010412022866129855
