Dimension,20,30,40,50,60,70,80,90,100,110
cl_shallow,0.4441278364519427,0.7445876722126537,0.7574643541298579,0.7431233707414989,0.8306365463489673,0.8651252491732541,0.9193946338317193,0.9631909292997343,0.9876901167474835,0.9786371389063342
cl_deep,0,0,0,0,0,0,0,0,0,0
