Dimension,20,30,40,50,60,70,80,90,100,110
cl_shallow,0.004963809823083198,0.01331506845610031,0.013148377261510857,0.01862562956523328,0.022304467571346964,0.02182094889137942,0.019723091856061137,0.01391295977885465,0.024533717485629658,0.023705878924601187
cl_deep,0.007895736953665522,0.005924295853845907,0.008788746227477162,0.01300113508468359,0.008484711363709652,0.008891577918347382,0.014489358798465024,0.003644796699842634,0.018825230371758428,0.020742824820008887
