Mask Percentage,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9
cl,0.7146417720164404,0.706064384909871,0.7149295615282556,0.7130616754750754,0.7177014209384269,0.7217344852483752,0.7095368157089075,0.6945770156680515,0.6728973538077464
