Mask Percentage,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9
cl,0.6326628937692618,0.6123670503956674,0.5977098511526929,0.6035788205432723,0.6145775066176062,0.6281588119153717,0.6171056075192802,0.6251004831702205,0.6277151887966109
