Mask Percentage,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9
cl,0.015029512734110573,0.01592990113019377,0.01660807618127469,0.016010607255807496,0.015398304061233437,0.014440067616396157,0.013669615175888605,0.014295060502836465,0.010362245799279912
