Mask Percentage,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9
cl,0.8551743912559124,0.8485965210241706,0.848244339161073,0.8476180804306538,0.8386471249444944,0.8362183221247078,0.8479326329796646,0.8504776481765135,0.8442777467742535
