Mask Percentage,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9
cl,0.01341706887970362,0.0146017053494224,0.016024119270490522,0.015168065952392618,0.016648568067231917,0.016193252924644352,0.01623500560194646,0.01759227126129781,0.018530063614305092
