Mask Percentage,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9
cl,0.6725394052769788,0.6697253945966624,0.6653740023372611,0.676358746110441,0.6616059728560516,0.6541176741669528,0.6740542524978744,0.6602680405732092,0.6554120813393479
