Mask Percentage,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9
cl,0.7390302749564931,0.744638837151107,0.7453606119192331,0.72455026678545,0.7309881613293864,0.7237107282839879,0.7304379237111903,0.7194745617473847,0.7172358799786521
