Mask Percentage,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9
cl,0.013713904278931155,0.013732583432688794,0.013189545132217817,0.012801590459673995,0.012644512092235272,0.011921477277041292,0.012271640122121452,0.014030636218347992,0.010030181583723263
