Noise Sigma,0.01,0.1,0.3,0.5,0.8,0.9,1,1.1,1.3,1.5,2,3
ae,0,0,0,0,0,0,0,0,0,0,0,0
cl,0,0,0,0,0,0,0,0,0,0,0,0
