Noise Sigma,0.01,0.1,0.2,0.5,1,2
ae,0.007120312986551635,0.057325595460119554,0.11978080386480452,0.30513295903606064,0.8363524120766747,2.2733286219951307
cl,1.4079353929463823,1.403160632917827,1.0651561702947594,1.1939418582922996,2.260881603962699,2.619941969958638
