n,1000,2000,3000,4000,5000,10000,20000,30000,50000
ae,0.7272007647333562,0.7452003012024834,0.7264422202760439,0.711540616251315,0.6975092794139497,0.7133238767460904,0.7096473275164252,0.7235307083991208,0.7066731690515526
cl,0.8063872080743758,0.7555584180108404,0.7434891144963752,0.7288429748913177,0.726605058566349,0.7559699187711298,0.7453013794954303,0.7634150623100632,0.7199762984967203
