Dimension,10,30,50,70,90,110
ae,0.9921640651642202,0.9947626242319022,1.009829698556739,1.0151396313229974,0.9849306766826815,1.042025874843607
cl,0.9921640651642203,0.9971640438502954,1.00627377397759,1.0191374960401047,0.9845489015257081,1.0394093156443363
