n,1000,2000,3000,4000,5000,10000,20000,30000,50000
ae,1.0466983283874973,0.5690665175586583,0.4534769258863192,0.37455654434178404,0.34510622505874994,0.23913710701513682,0.1793040847114098,0.13694401929734984,0.11301956315323675
cl,1.7833397732566156,1.4681932135537925,1.3833374908791922,1.1606197771999316,1.3921368329510868,1.1624477703172342,1.2754427858880266,1.1863735315552706,1.0327933311796686
