Dimension,20,30,40,50,60,70,80,90,100,110,130,150
cl_shallow,0.0022499528106316724,-0.0035862513853142097,-0.01253900097109173,-0.01819557659206794,-0.014166293738048341,-0.020472742532969046,-0.022931981783211097,-0.025455894673725388,-0.021798712214732452,-0.023501858235778883,-0.013180514878179839,-0.02042075589056158
cl_deep,0.025479958940768488,0.004845528016878875,-0.00010281504777631678,-0.013962277235247789,-0.003924691773183109,-0.007868202181234962,-0.004451989253190236,-0.01060063279454454,-0.0084599793832415,-0.015849221846911954,-0.0022831528116008526,-0.011396531818039235
