Dimension,20,30,40,50,60,70,80,90,100,110,130,150
cl_shallow,0.5598685624928518,0.5368809913736855,0.5744523467279137,0.7347481672521281,0.7991400768999438,0.8430805425287854,0.8813035603400335,0.8998272534185778,0.928430412869419,0.9573571671965354,0.9875819300666631,0.9844353036259421
cl_deep,0,0,0,0,0,0,0,0,0,0,0,0
