Dimension,20,30,40,50,60,70,80,90,100,110,130,150
cl_shallow,0.5686711407835197,0.5343179670089343,0.6186862826404634,0.7136057734304326,0.7617942408397057,0.82427467509892,0.871208276047926,0.8978796954476094,0.9017237484005054,0.9475895733244691,0.9749345256720833,0.9862675831440325
cl_deep,0,0,0,0,0,0,0,0,0,0,0,0
