Dimension,20,30,40,50,60,70,80,90,100,110,130,150
cl_shallow,0.680262952310751,0.6842037145049503,0.6217214873749771,0.7220491432421662,0.7801150776699608,0.8410893016218339,0.8582668646448224,0.8916096559807678,0.9047925765436116,0.9274469920369163,0.9679027580093696,0.9963569815849483
cl_deep,0,0,0,0,0,0,0,0,0,0,0,0
