Dimension,20,30,40,50,60,70,80,90,100,110,130,150
cl_shallow,0.006722606604671388,-0.00986673066258792,-0.013190650443669405,-0.0072538470345761,-0.020423387209783317,-0.01714272109707421,-0.018067139113597475,-0.02022033863338435,-0.014285806637541087,-0.018766420659911187,-0.021463132973285837,-0.017450070158164188
cl_deep,0.04924769843369037,0.004497400788243899,-0.001262342342892131,-0.0004960941479906777,-0.013709135707492548,-0.006629303929211239,-0.005458649052116793,-0.008846130904475724,-0.005739423750672046,-0.01625880720934547,-0.015186736259262479,-0.005428366658815187
