Noise Sigma,0.01,0.1,0.3,0.5,0.8,0.9,1,1.1,1.3,1.5,2,3
cl_shallow,0.7694138163523485,0.7430037737369182,0.619317012811466,0.5758332510529384,0.6217214873749771,0.6419876938275655,0.6616059728734528,0.6802623799504179,0.7146256329990621,0.7459405974862564,0.8217097455961581,1.3970815976955002
cl_deep,0,0,0,0,0,0,0,0,0,0,0,0
